snapped_at,price,market_cap,total_volume
2015-02-25 00:00:00 UTC,1.588134416668553,58419530.86969039,990740.3759892154
2015-02-26 00:00:00 UTC,1.604857336565685,59077452.99301755,667465.6831880965
2015-02-27 00:00:00 UTC,1.660747390243542,61181193.16323604,3595690.415562211
2015-02-28 00:00:00 UTC,1.640550679004132,60485551.57394001,1529610.0517152431
2015-03-01 00:00:00 UTC,1.682140345745341,62067621.205872975,3553631.0312349615
2015-03-02 00:00:00 UTC,1.710234526347655,63150758.77323054,5954816.688741462
2015-03-03 00:00:00 UTC,1.74541169545341,64500212.58718641,5557171.960462243
2015-03-04 00:00:00 UTC,1.743769785827754,64487578.063625395,4601105.553584688
2015-03-05 00:00:00 UTC,1.74092690950615,64428230.03071123,3553136.093728386
2015-03-06 00:00:00 UTC,1.757559543017392,65094564.06901902,1975113.5244096701
2015-03-07 00:00:00 UTC,1.769176149154189,65574167.20987478,1487545.3551386464
2015-03-08 00:00:00 UTC,1.753499170045202,65001870.547738306,1527621.956270909
2015-03-09 00:00:00 UTC,1.778205354627864,66017836.92927096,3177435.3300810535
2015-03-10 00:00:00 UTC,1.872485517059957,69579135.07271789,11481740.344797343
2015-03-11 00:00:00 UTC,1.913723571940614,71128232.82881846,3724552.5950060915
2015-03-12 00:00:00 UTC,1.928954905301808,71789536.63545595,6288931.452966898
2015-03-13 00:00:00 UTC,1.918249301340485,71445874.28867903,3202666.793937818
2015-03-14 00:00:00 UTC,1.899420380282724,70801757.01189119,2347267.335866346
2015-03-15 00:00:00 UTC,1.921694345877574,71682858.00726806,2316126.839784103
2015-03-16 00:00:00 UTC,1.915792273016506,71516724.79410256,3365213.852319742
2015-03-17 00:00:00 UTC,1.871159089498882,69897155.2728671,5828057.134467764
2015-03-18 00:00:00 UTC,1.609155635172082,60147428.05699342,6887321.190982741
2015-03-19 00:00:00 UTC,1.659957076071133,62082069.29347347,7691369.142859161
2015-03-20 00:00:00 UTC,1.636494783006883,61247296.64531644,2511245.7093602805
2015-03-21 00:00:00 UTC,1.617538454045573,60590813.28178802,2361970.8420347525
2015-03-22 00:00:00 UTC,1.657884921482649,62158257.0502279,1527622.1559002285
2015-03-23 00:00:00 UTC,1.628719274974614,61115009.92149578,1974766.8608377604
2015-03-24 00:00:00 UTC,1.53258109251795,57555016.25307122,3905237.8120230967
2015-03-25 00:00:00 UTC,1.534058931510261,57659221.83892697,9385872.513853297
2015-03-26 00:00:00 UTC,1.556164603000183,58537082.972264044,3924389.1152778026
2015-03-27 00:00:00 UTC,1.554833559811749,58531948.803481504,2021365.213812307
2015-03-28 00:00:00 UTC,1.5586789314738,58685125.278116606,1662092.9050685884
2015-03-29 00:00:00 UTC,1.519225610051905,57199685.869442195,1891159.6735257194
2015-03-30 00:00:00 UTC,1.546888240192052,58241199.21931583,1929655.930919986
2015-03-31 00:00:00 UTC,1.534876473734428,57788949.557667665,1631655.3010371213
2015-04-01 00:00:00 UTC,1.542757331222831,58300882.85580667,1710331.897513486
2015-04-02 00:00:00 UTC,1.54577247652975,58456174.77352016,1935119.3715023587
2015-04-03 00:00:00 UTC,1.539689757688828,58275338.87508406,1779429.51767843
2015-04-04 00:00:00 UTC,1.532887638335164,58061497.78629923,938142.084923475
2015-04-05 00:00:00 UTC,1.544006506031204,58527965.99722316,1729356.8447690855
2015-04-06 00:00:00 UTC,1.534563366311384,58212823.429424345,1992585.830914248
2015-04-07 00:00:00 UTC,1.542646889742187,58540138.94549061,1209300.5162973208
2015-04-08 00:00:00 UTC,1.506960933627098,57256383.91663187,2628883.637456285
2015-04-09 00:00:00 UTC,1.481179114504962,56317324.1574684,3004707.709435285
2015-04-10 00:00:00 UTC,1.428430121333521,54345058.20889069,3269249.783011338
2015-04-11 00:00:00 UTC,1.372175337142698,52204827.84289644,3524093.521892963
2015-04-12 00:00:00 UTC,1.385922038052921,52727825.25802295,3214461.7759332033
2015-04-13 00:00:00 UTC,1.301656249031502,49640944.16187713,3342457.8012674623
2015-04-14 00:00:00 UTC,1.29015339170926,49236258.063753225,4083991.5301787513
2015-04-15 00:00:00 UTC,1.291207268978645,49316892.07910703,5562926.361764315
2015-04-16 00:00:00 UTC,1.311720753063104,50138760.20970353,3763942.7604948548
2015-04-17 00:00:00 UTC,1.308386712511884,50047694.14785956,2984262.364016564
2015-04-18 00:00:00 UTC,1.302503486938548,49858536.18653463,1653483.6749161056
2015-04-19 00:00:00 UTC,1.290891420778486,49446955.5907752,2129684.283183522
2015-04-20 00:00:00 UTC,1.307936396380313,50144520.954831675,1727927.6231753037
2015-04-21 00:00:00 UTC,1.331361500327545,51081949.64231332,2181399.444704418
2015-04-22 00:00:00 UTC,1.355365495326823,52040890.05312974,3071602.3806016017
2015-04-23 00:00:00 UTC,1.344952798225355,51678740.689381875,1509204.0131191902
2015-04-24 00:00:00 UTC,1.307419960683763,50270302.71797053,1995344.8613591972
2015-04-25 00:00:00 UTC,1.285383219281991,49460458.8437675,1421973.809983622
2015-04-26 00:00:00 UTC,1.221753422185441,47048324.15893951,3057192.633296088
2015-04-27 00:00:00 UTC,1.277658098238492,49236476.41340004,1997328.086559481
2015-04-28 00:00:00 UTC,1.246838799781436,48082971.77824652,1666937.771109644
2015-04-29 00:00:00 UTC,1.23712558123335,47747237.89387784,1441321.6114677393
2015-04-30 00:00:00 UTC,1.28879219740276,49779603.77985039,3905608.039347273
2015-05-01 00:00:00 UTC,1.26114882975513,48748325.79506714,1909022.976133034
2015-05-02 00:00:00 UTC,1.271557963281444,49186092.33239385,1342529.8829879593
2015-05-03 00:00:00 UTC,1.278027846161788,49470290.38969573,3335594.9580277125
2015-05-04 00:00:00 UTC,1.265457844807152,49020678.32504843,2611716.299094215
2015-05-05 00:00:00 UTC,1.259554416958907,48824112.90279578,1606614.9569883277
2015-05-06 00:00:00 UTC,1.226507179904816,47545065.13216695,1284753.5181468395
2015-05-07 00:00:00 UTC,1.291121212566766,50049802.52115051,2922678.612149542
2015-05-08 00:00:00 UTC,1.314611226925913,50960383.62573715,3097996.945720342
2015-05-09 00:00:00 UTC,1.291087206982809,50048484.30815463,3616565.5217206245
2015-05-10 00:00:00 UTC,1.280888091939764,49653119.65236054,3603813.387159418
2015-05-11 00:00:00 UTC,1.287331396919195,49902891.818339415,1778347.5577382245
2015-05-12 00:00:00 UTC,1.285452537264735,49830058.5678627,2223789.0775893866
2015-05-13 00:00:00 UTC,1.282364079817873,49710335.737964235,2031628.8874444803
2015-05-14 00:00:00 UTC,1.267225222213568,49123483.91792097,1439321.7550615175
2015-05-15 00:00:00 UTC,1.269622146804436,49216399.75050383,1100443.0145656522
2015-05-16 00:00:00 UTC,1.263609479524775,48983321.08442401,1133639.6305932463
2015-05-17 00:00:00 UTC,1.269417512079937,49208467.166443974,821818.3911604859
2015-05-18 00:00:00 UTC,1.273743881729217,49376177.17265593,1553713.3786831424
2015-05-19 00:00:00 UTC,1.301112208137993,50437099.50803488,1153995.942892634
2015-05-20 00:00:00 UTC,1.313341270173285,50911154.255124405,984396.8763411492
2015-05-21 00:00:00 UTC,1.329540291007117,51539102.88293565,1764506.48129821
2015-05-22 00:00:00 UTC,1.661140995379158,65210255.901466824,18684068.740544666
2015-05-23 00:00:00 UTC,1.650795389186164,64848779.65496785,15399426.547538461
2015-05-24 00:00:00 UTC,1.658049400856227,65181244.6786576,7741883.623179551
2015-05-25 00:00:00 UTC,1.635537103598327,64342772.18940322,4630143.045711655
2015-05-26 00:00:00 UTC,1.663267414207402,65480433.012664475,3132249.815684187
2015-05-27 00:00:00 UTC,1.68968619314521,66569080.61594456,5799070.2789593395
2015-05-28 00:00:00 UTC,1.670544996152721,65861326.68275082,4258687.992680966
2015-05-29 00:00:00 UTC,1.669599558928015,65868297.15742476,5717433.423845806
2015-05-30 00:00:00 UTC,1.6461643160373,64992055.3296943,3486539.0433836244
2015-05-31 00:00:00 UTC,1.485400363959568,58689362.641935155,6899612.938052622
2015-06-01 00:00:00 UTC,1.478885328428347,58477054.35252511,5632265.973043201
2015-06-02 00:00:00 UTC,1.49609958889773,59201190.351937644,4556201.083176237
2015-06-03 00:00:00 UTC,1.498552748926931,59304107.1184326,3730558.478913398
2015-06-04 00:00:00 UTC,1.484092922440448,58731870.27226059,2689931.197288906
2015-06-05 00:00:00 UTC,1.575531390682666,62350479.43984906,4906536.80772365
2015-06-06 00:00:00 UTC,1.579286337505968,62499078.6591909,4441837.07534065
2015-06-07 00:00:00 UTC,1.563583834099267,61877663.800938256,3605190.7407149165
2015-06-08 00:00:00 UTC,1.583384683019993,62661267.62554269,5378353.150520336
2015-06-09 00:00:00 UTC,1.595801703426301,63152661.94502511,2971408.3407330574
2015-06-10 00:00:00 UTC,1.555685825280146,61565105.99383612,3152509.8191352533
2015-06-11 00:00:00 UTC,1.601102081956912,63362420.471291654,3598494.142029803
2015-06-12 00:00:00 UTC,1.601920712682802,63394817.17157023,3066038.403623856
2015-06-13 00:00:00 UTC,1.651749271317359,65366745.20742808,5207233.040416672
2015-06-14 00:00:00 UTC,1.775700302514526,70272014.79958668,14445342.139402779
2015-06-15 00:00:00 UTC,1.783477950396785,70579809.41240177,8219548.622451491
2015-06-16 00:00:00 UTC,2.536517962341803,100380806.11727695,54233012.91734165
2015-06-17 00:00:00 UTC,2.525176344315187,99931970.04472066,78614356.3186312
2015-06-18 00:00:00 UTC,2.720139210137484,107647480.01734017,48463417.48108191
2015-06-19 00:00:00 UTC,2.465620572196406,97575094.7917259,38653976.2183629
2015-06-20 00:00:00 UTC,2.66218045141811,105353805.37825495,42535776.8569351
2015-06-21 00:00:00 UTC,2.653482425820867,106453347.29186028,28715663.58791257
2015-06-22 00:00:00 UTC,2.665233042995621,107003786.87112036,19403384.174426466
2015-06-23 00:00:00 UTC,2.657469569562713,106764116.33401723,13578306.907416705
2015-06-24 00:00:00 UTC,2.495863453637236,100344203.44617598,18004073.655118186
2015-06-25 00:00:00 UTC,2.536480475753791,102057965.39237523,25903498.85641864
2015-06-26 00:00:00 UTC,2.556804298054274,102948073.3655788,15615293.686374417
2015-06-27 00:00:00 UTC,2.772487518644844,111713375.54684202,34618218.82775357
2015-06-28 00:00:00 UTC,2.786048527959048,112348253.8487011,22384630.533918988
2015-06-29 00:00:00 UTC,3.289300260806895,132732817.6515156,76598168.01184927
2015-06-30 00:00:00 UTC,3.686372074181761,148851295.45445877,106622472.58244728
2015-07-01 00:00:00 UTC,3.551422167861768,143511030.7267904,52669151.45678605
2015-07-02 00:00:00 UTC,3.689470010851461,149198123.5797012,54751242.556324944
2015-07-03 00:00:00 UTC,3.725766247181301,150780470.90830573,32370779.296525314
2015-07-04 00:00:00 UTC,3.724156099643952,150827405.89317954,31549175.71006079
2015-07-05 00:00:00 UTC,4.344591493565208,176088700.1378853,68787056.56194556
2015-07-06 00:00:00 UTC,4.899451651001831,198723738.34310126,166881742.61635903
2015-07-07 00:00:00 UTC,4.79514993375511,194643786.2616004,107362089.00944024
2015-07-08 00:00:00 UTC,5.68862724061897,231058408.56307405,170999346.29326123
2015-07-09 00:00:00 UTC,6.919982278336867,281245753.42634916,317027301.59388655
2015-07-10 00:00:00 UTC,3.970719270367949,161517559.2515247,132230483.26510912
2015-07-11 00:00:00 UTC,3.873380789472569,157666561.5361225,139933403.31396052
2015-07-12 00:00:00 UTC,4.715496728367361,192084599.21784928,139471357.83451185
2015-07-13 00:00:00 UTC,4.283653103572111,174619923.16190183,119791508.24255863
2015-07-14 00:00:00 UTC,4.170151574630354,170018555.93133694,70809363.20957936
2015-07-15 00:00:00 UTC,3.796199174494798,154924042.35568175,49328281.49050424
2015-07-16 00:00:00 UTC,3.291983936652557,134484697.2933513,124218707.15948795
2015-07-17 00:00:00 UTC,3.480691657518715,142294322.72422215,83784708.7305409
2015-07-18 00:00:00 UTC,3.65955121330997,149618204.30853367,76889917.19743484
2015-07-19 00:00:00 UTC,3.379858646792596,138183168.39249712,43044868.86998908
2015-07-20 00:00:00 UTC,3.581439085965673,146694147.63932163,50063759.84248888
2015-07-21 00:00:00 UTC,3.461075734402332,141871778.6631363,49147202.21523304
2015-07-22 00:00:00 UTC,3.498335020256556,143505235.8492944,46836417.746508956
2015-07-23 00:00:00 UTC,3.451337177530761,141677253.08415064,30362075.487080183
2015-07-24 00:00:00 UTC,4.197932678535084,172392555.25268248,171974963.91688427
2015-07-25 00:00:00 UTC,4.230083108270193,173712846.72921023,133184591.58467494
2015-07-26 00:00:00 UTC,4.225975301317007,173544155.28240228,96759139.38361412
2015-07-27 00:00:00 UTC,4.205429200701143,172700407.8817452,70072003.56034039
2015-07-28 00:00:00 UTC,4.582098625450371,188168737.07866246,132331721.7319568
2015-07-29 00:00:00 UTC,4.388114933851138,180202591.16042686,106460449.62461284
2015-07-30 00:00:00 UTC,4.180179103151433,171663485.86076292,84400751.56132966
2015-07-31 00:00:00 UTC,4.202043337597114,172561363.82436335,86200743.52350925
2015-08-01 00:00:00 UTC,3.812151569632203,156550045.08761021,113634063.02240671
2015-08-02 00:00:00 UTC,3.805924483361206,156294323.18918028,117607338.60455333
2015-08-03 00:00:00 UTC,3.912690172998815,160678769.40577972,121984321.97415318
2015-08-04 00:00:00 UTC,4.018945963393671,165042276.0694823,102349828.77043445
2015-08-05 00:00:00 UTC,3.98049176375042,163463113.59968057,63822607.502634004
2015-08-06 00:00:00 UTC,3.7045613033316,152131736.75629368,69309001.49208811
2015-08-07 00:00:00 UTC,3.815967620757547,156706755.27208668,82369530.12309988
2015-08-08 00:00:00 UTC,3.569530815287424,146586566.63244227,71322541.93662237
2015-08-09 00:00:00 UTC,3.554241188779881,145958681.91290593,82014886.72283053
2015-08-10 00:00:00 UTC,3.571815057200041,148485388.18703637,60660010.348396346
2015-08-11 00:00:00 UTC,3.734037407776488,155338047.22445026,65148965.09739032
2015-08-12 00:00:00 UTC,3.638464157660519,151464569.26464403,60371073.95952235
2015-08-13 00:00:00 UTC,3.486036857005359,145222404.06055492,45543754.85718952
2015-08-14 00:00:00 UTC,3.61440794507107,150666992.7751615,63000805.10830608
2015-08-15 00:00:00 UTC,3.518669907545167,146776776.10906592,36420159.756717354
2015-08-16 00:00:00 UTC,3.553848861046283,148340530.0776493,41595346.03847922
2015-08-17 00:00:00 UTC,3.582588394953223,149643678.3065616,52557812.50560886
2015-08-18 00:00:00 UTC,3.565329271866046,148994789.3916476,36690712.29905096
2015-08-19 00:00:00 UTC,3.129342349846663,130896979.51092458,74136561.68279201
2015-08-20 00:00:00 UTC,3.200802351581836,133979536.92077117,45895172.74275186
2015-08-21 00:00:00 UTC,3.139194850877882,131494311.38603614,30104743.2968109
2015-08-22 00:00:00 UTC,3.07413812153632,128853144.93320037,42876153.76632228
2015-08-23 00:00:00 UTC,2.974689956829945,124771168.96866399,37909047.876163825
2015-08-24 00:00:00 UTC,2.59080082755102,108739822.8415659,85272456.66552803
2015-08-25 00:00:00 UTC,2.575308813791883,108159841.17905033,157938842.2387841
2015-08-26 00:00:00 UTC,2.653432131991491,111474358.86846535,118233404.59483188
2015-08-27 00:00:00 UTC,2.55540553974708,107389537.88887957,40973986.058452606
2015-08-28 00:00:00 UTC,2.627531050725471,110456373.65053666,89817633.85664472
2015-08-29 00:00:00 UTC,2.576661996582241,108352849.79864764,44893131.89840084
2015-08-30 00:00:00 UTC,2.529012168169391,106382163.44051667,40497823.92875067
2015-08-31 00:00:00 UTC,2.528902599756135,106413970.67442438,40075593.35149393
2015-09-01 00:00:00 UTC,2.493303936075136,104955778.78731902,31709994.280790277
2015-09-02 00:00:00 UTC,2.495463947512755,105087006.3411386,36517833.4254841
2015-09-03 00:00:00 UTC,2.376936429932262,100127876.64615335,39138341.7770505
2015-09-04 00:00:00 UTC,2.427784688096338,102307235.20192978,42535840.47660219
2015-09-05 00:00:00 UTC,2.632289903047526,110963022.65541112,72199717.7407288
2015-09-06 00:00:00 UTC,2.750594346343509,115991972.2075213,107341098.21803407
2015-09-07 00:00:00 UTC,2.728248199672048,115090563.72980241,57603952.808590524
2015-09-08 00:00:00 UTC,2.729175070451193,115171965.78793542,69054664.57168496
2015-09-09 00:00:00 UTC,2.618530543809544,110544435.32887791,53618774.94589393
2015-09-10 00:00:00 UTC,2.605970502061227,110053287.5263531,36953844.895245574
2015-09-11 00:00:00 UTC,2.612247565942988,110355665.363331,29817404.947767932
2015-09-12 00:00:00 UTC,2.512044934813292,106155401.6005036,27732325.77763521
2015-09-13 00:00:00 UTC,2.474977734809765,104624944.15672065,29786408.833192453
2015-09-14 00:00:00 UTC,2.515349516102175,106370886.2350852,26188657.5122054
2015-09-15 00:00:00 UTC,2.4996682545786,105745490.90472472,18406059.085433155
2015-09-16 00:00:00 UTC,2.479465002332282,104928132.30859952,19004600.472375248
2015-09-17 00:00:00 UTC,2.557461751949066,108267867.12780447,35645010.3965087
2015-09-18 00:00:00 UTC,2.616490603317283,110803955.18136732,56461163.8366124
2015-09-19 00:00:00 UTC,2.531436311476898,107238375.77474993,35793308.24073073
2015-09-20 00:00:00 UTC,2.507169234928212,106246774.4948613,31022222.688445307
2015-09-21 00:00:00 UTC,2.500333059465719,105990956.13555053,37718727.893379085
2015-09-22 00:00:00 UTC,2.545380391413469,107929753.88659611,48574229.43971403
2015-09-23 00:00:00 UTC,2.54827883921151,108095975.21906927,37565915.68036131
2015-09-24 00:00:00 UTC,2.618398957700432,111107923.8155448,45639114.064868644
2015-09-25 00:00:00 UTC,2.58295500685291,109640460.50006516,37271941.29765269
2015-09-26 00:00:00 UTC,2.566641970021006,108984520.33325465,17387646.689672217
2015-09-27 00:00:00 UTC,2.557252620321575,108621696.0793589,11049860.433698934
2015-09-28 00:00:00 UTC,2.725408411841097,115806309.97456832,76991833.32462624
2015-09-29 00:00:00 UTC,2.65710923327627,112944573.05081177,112286244.27185091
2015-09-30 00:00:00 UTC,2.688298592992924,114310515.50493455,44887243.67387443
2015-10-01 00:00:00 UTC,2.683143336796776,114126656.64049977,39785396.62667599
2015-10-02 00:00:00 UTC,2.65999549310943,113181371.83423997,27268566.97736895
2015-10-03 00:00:00 UTC,2.699152646653968,114885275.7097503,24418701.211616337
2015-10-04 00:00:00 UTC,2.668192896676829,113609612.37293342,30912476.071888316
2015-10-05 00:00:00 UTC,2.678197126374787,114075623.86727606,25543525.163291533
2015-10-06 00:00:00 UTC,2.796890999366736,119171847.57135245,48882195.744005956
2015-10-07 00:00:00 UTC,2.714238987429281,115667457.30363806,53800921.51225039
2015-10-08 00:00:00 UTC,2.712690331847269,115601461.25309128,28636468.026356153
2015-10-09 00:00:00 UTC,2.741413106638733,116825484.024196,37910912.306559674
2015-10-10 00:00:00 UTC,2.752026485236017,117397486.94202974,33837722.343999125
2015-10-11 00:00:00 UTC,2.779650708966529,118575896.54749122,26211226.87369962
2015-10-12 00:00:00 UTC,2.766332419751418,118007757.50791106,46199903.706118524
2015-10-13 00:00:00 UTC,2.798527254144089,119381142.78254087,58848622.410337485
2015-10-14 00:00:00 UTC,2.731637893537801,116698193.18431266,74041399.88587472
2015-10-15 00:00:00 UTC,2.715691783517282,116059189.06320415,45303322.59876559
2015-10-16 00:00:00 UTC,2.716403621853674,116128455.12117827,46125489.334930785
2015-10-17 00:00:00 UTC,2.689300863138232,115008112.77015828,60109466.63458182
2015-10-18 00:00:00 UTC,2.656354204868354,113637332.04414244,29503499.999583866
2015-10-19 00:00:00 UTC,2.694211364321885,115295030.38235866,21979031.75307538
2015-10-20 00:00:00 UTC,2.728009047442518,116781866.18708113,20270581.430465017
2015-10-21 00:00:00 UTC,2.722312946693664,116581786.06663595,24919301.62911884
2015-10-22 00:00:00 UTC,2.8031245125425,120082027.85236108,6710778.938357506
2015-10-23 00:00:00 UTC,2.829517383235689,121254822.21559902,16841414.503758457
2015-10-24 00:00:00 UTC,2.825703117231348,121131421.77556942,10331551.677325893
2015-10-25 00:00:00 UTC,2.780046337445619,119214878.35786608,27050739.477596477
2015-10-26 00:00:00 UTC,2.811922995707474,120620417.53924754,17971858.296780355
2015-10-27 00:00:00 UTC,2.810033774475551,120582300.65783481,17462188.74467248
2015-10-28 00:00:00 UTC,2.827718033175124,121382581.87630488,16274151.201017166
2015-10-29 00:00:00 UTC,3.524404953616118,151337543.40170643,129776629.93758817
2015-10-30 00:00:00 UTC,3.605256399149878,154862292.44407737,326772075.2616755
2015-10-31 00:00:00 UTC,3.294206122732235,141545234.5581607,189166245.85178527
2015-11-01 00:00:00 UTC,3.472223533201943,149245490.37720615,140164040.27557552
2015-11-02 00:00:00 UTC,3.749377889471307,161211757.40403497,168309097.99866048
2015-11-03 00:00:00 UTC,4.122447545561422,177317228.52269068,355873893.94667363
2015-11-04 00:00:00 UTC,3.711863211803446,159708705.1944537,347667841.60808885
2015-11-05 00:00:00 UTC,3.513407254388905,151222089.9683085,263802441.68468645
2015-11-06 00:00:00 UTC,3.257060037796535,140236823.82297742,211222140.1567864
2015-11-07 00:00:00 UTC,3.30508264442777,142350851.4440577,99354012.51731136
2015-11-08 00:00:00 UTC,3.16079610719073,136183247.9658844,59146695.41417359
2015-11-09 00:00:00 UTC,3.143075880274917,135466680.44750473,116032472.35018004
2015-11-10 00:00:00 UTC,2.933682505948789,126478856.42691812,113981289.48635317
2015-11-11 00:00:00 UTC,2.736145586550313,118001504.45805256,68516240.08002347
2015-11-12 00:00:00 UTC,3.056394736256347,131854809.73275633,76093720.53777668
2015-11-13 00:00:00 UTC,2.998815795273812,129414000.6035942,55216406.5633668
2015-11-14 00:00:00 UTC,2.962498631572474,127885022.4277753,26851230.232600488
2015-11-15 00:00:00 UTC,2.870692278971747,123964343.94938302,31784044.718007572
2015-11-16 00:00:00 UTC,3.002923766880123,129700811.9064405,26478444.080669526
2015-11-17 00:00:00 UTC,3.017439250254762,130384560.8456571,30282031.685815316
2015-11-18 00:00:00 UTC,3.017373794462508,130425786.13634527,20249195.90132265
2015-11-19 00:00:00 UTC,2.916066143205826,126087740.22508456,26368165.343592986
2015-11-20 00:00:00 UTC,2.930534245961594,126753621.14900164,24732075.97724776
2015-11-21 00:00:00 UTC,2.951207314369522,127686596.27467059,19736977.94133268
2015-11-22 00:00:00 UTC,2.949944409527929,127665437.44807643,12817630.899359168
2015-11-23 00:00:00 UTC,2.946247988932057,127551280.74151792,12668589.242891407
2015-11-24 00:00:00 UTC,2.922808765380009,126578181.50061885,13833551.616769137
2015-11-25 00:00:00 UTC,3.115751005806732,134972495.2784542,69864093.52652487
2015-11-26 00:00:00 UTC,3.443973777080432,149228537.49211043,308239487.09742904
2015-11-27 00:00:00 UTC,3.383581468310051,146659934.5575898,122525227.85240321
2015-11-28 00:00:00 UTC,3.29877800658022,143034799.94474792,24919306.805489194
2015-11-29 00:00:00 UTC,3.457154539141226,149958347.72110653,86994627.08542259
2015-11-30 00:00:00 UTC,3.424548537372623,148604379.79395238,261395343.99970606
2015-12-01 00:00:00 UTC,3.233610620000329,140369695.06580698,160473926.2019763
2015-12-02 00:00:00 UTC,3.139970956289282,136363082.58581004,193654050.96160743
2015-12-03 00:00:00 UTC,3.087383085058818,134127221.03704637,150595835.06333905
2015-12-04 00:00:00 UTC,3.085801483782243,134100785.9692591,110587716.1951362
2015-12-05 00:00:00 UTC,3.244319858694816,141037916.4203443,183783514.7263199
2015-12-06 00:00:00 UTC,3.197811325398101,139059735.49324253,268199193.78180563
2015-12-07 00:00:00 UTC,3.342074758779632,145376776.24916485,282125505.27408123
2015-12-08 00:00:00 UTC,3.388212511982149,147431917.85319397,212578585.12665322
2015-12-09 00:00:00 UTC,3.314656448585254,144281310.5711068,293439744.2991536
2015-12-10 00:00:00 UTC,3.321141892768423,144613843.10499147,185672730.30828238
2015-12-11 00:00:00 UTC,3.47322088679531,151290757.98430315,272414215.4054947
2015-12-12 00:00:00 UTC,3.263010868794435,142176513.23212186,307371699.54513246
2015-12-13 00:00:00 UTC,3.272423983418722,142640085.5254868,179092081.44202098
2015-12-14 00:00:00 UTC,3.257068153281934,142017975.2582337,159008066.81374976
2015-12-15 00:00:00 UTC,3.485157129003063,152011262.05801564,318442592.81898975
2015-12-16 00:00:00 UTC,3.364714688316888,146803881.38428804,249113841.64171818
2015-12-17 00:00:00 UTC,3.441414267498125,150200818.2251684,135943178.21337488
2015-12-18 00:00:00 UTC,3.455777657089871,150879805.4329689,63209992.46466947
2015-12-19 00:00:00 UTC,3.436836824877082,150105601.11328724,38662727.334537305
2015-12-20 00:00:00 UTC,3.230406401082837,141133984.40241233,60343144.86989307
2015-12-21 00:00:00 UTC,3.144994976789994,137448420.16633314,95865724.24333254
2015-12-22 00:00:00 UTC,3.090902115119834,135126235.03656098,48861892.753160335
2015-12-23 00:00:00 UTC,3.275812128811163,143253180.7430075,192178451.32845548
2015-12-24 00:00:00 UTC,3.302109109655998,144456161.95029593,201671745.84464452
2015-12-25 00:00:00 UTC,3.28949783797573,143956928.7417291,125000544.25984938
2015-12-26 00:00:00 UTC,3.141698925006297,137535599.02150616,303324992.6538339
2015-12-27 00:00:00 UTC,3.194261269789521,139880885.48634654,164772393.7579139
2015-12-28 00:00:00 UTC,3.147621891490946,137883733.07775655,134046422.86598659
2015-12-29 00:00:00 UTC,3.190490859601351,139804469.93086615,158886969.85646087
2015-12-30 00:00:00 UTC,3.166068991086512,138779362.71940708,55059228.639275335
2015-12-31 00:00:00 UTC,3.201711805256975,140385809.71340117,103159499.24218644
2016-01-01 00:00:00 UTC,3.233719057535932,141836528.3660908,152929411.60721868
2016-01-02 00:00:00 UTC,3.227711385607821,141615950.01344165,87037927.5123386
2016-01-03 00:00:00 UTC,3.209110138401658,140847314.47127593,84173251.92409985
2016-01-04 00:00:00 UTC,3.2310229531293,141859077.2983492,70009312.64363228
2016-01-05 00:00:00 UTC,3.227288557452308,141742639.3075591,72149777.29571882
2016-01-06 00:00:00 UTC,3.209353311965846,141000845.26286003,61373963.9679056
2016-01-07 00:00:00 UTC,3.29734671171451,144866777.90912095,233694487.088444
2016-01-08 00:00:00 UTC,3.272806823315881,143882625.65149325,147025364.68138346
2016-01-09 00:00:00 UTC,3.27250885832083,143917223.01306218,102818238.346573
2016-01-10 00:00:00 UTC,3.240282165388964,142548177.9665173,95255337.46475221
2016-01-11 00:00:00 UTC,3.280050466016212,144345338.3003978,83004694.82411505
2016-01-12 00:00:00 UTC,3.250164779264874,143083135.13492075,79872575.62850061
2016-01-13 00:00:00 UTC,3.196412709569435,140762497.766745,138078116.83563194
2016-01-14 00:00:00 UTC,3.181645348118658,140156412.31656182,60605304.825325936
2016-01-15 00:00:00 UTC,2.769608366092414,122010598.72421476,126344685.89494784
2016-01-16 00:00:00 UTC,2.813091061959359,124000933.04825288,254759491.63539055
2016-01-17 00:00:00 UTC,2.767290105377027,121982028.85154481,105592094.69123341
2016-01-18 00:00:00 UTC,2.783349059925701,122771016.45247062,94616722.85687315
2016-01-19 00:00:00 UTC,2.747796267047148,121242383.0934623,59453061.74622396
2016-01-20 00:00:00 UTC,3.116635076712179,137560786.1286213,182302618.5168513
2016-01-21 00:00:00 UTC,2.948747648084684,130190888.70000361,191025792.9542256
2016-01-22 00:00:00 UTC,2.815843960564114,124363925.16569561,157721819.4157418
2016-01-23 00:00:00 UTC,2.873809502910193,126937022.1387751,134325048.85121778
2016-01-24 00:00:00 UTC,2.947624344027457,130267451.74591795,102905538.8765709
2016-01-25 00:00:00 UTC,2.878270354405564,127240051.58446036,87009920.1031003
2016-01-26 00:00:00 UTC,2.891897240908653,127877882.77341059,100822420.06866257
2016-01-27 00:00:00 UTC,2.990050675363404,132218166.10279627,166497815.2955204
2016-01-28 00:00:00 UTC,2.827316027338313,125118836.20988603,144449470.86768022
2016-01-29 00:00:00 UTC,2.84506206251492,125940222.83467695,144233350.38426894
2016-01-30 00:00:00 UTC,2.823033920330569,125000689.85716137,78185775.9057333
